,epoch,training_loss,test_acc,epoch_train_time,total_train_time,lr
0,0,-1.0,0.0,-1.0,-1.0,-1.0
1,1,2.1758406162261963,-1.0,16.687610149383545,16.687610149383545,0.01
2,2,1.924131989479065,-1.0,16.72109079360962,33.408700942993164,0.01
3,3,1.5154694318771362,-1.0,16.720025300979614,50.12872624397278,0.01
4,4,1.1711345911026,-1.0,16.722708225250244,66.85143446922302,0.01
