,epoch,training_loss,test_acc,epoch_train_time,total_train_time,lr
0,0,-1.0,69.69,-1.0,-1.0,-1.0
1,1,0.16759493947029114,-1.0,74.8082480430603,74.8082480430603,0.01
2,2,0.33141544461250305,-1.0,74.85414862632751,149.66239666938782,0.01
3,3,0.490933895111084,-1.0,74.76323699951172,224.42563366889954,0.01
4,4,0.2844085097312927,-1.0,74.99964714050293,299.42528080940247,0.01
5,5,0.22869069874286652,-1.0,74.82991528511047,374.25519609451294,0.01
6,6,0.17223235964775085,-1.0,74.86622428894043,449.12142038345337,0.01
7,7,0.22575870156288147,-1.0,75.37019610404968,524.491616487503,0.01
8,8,0.26006603240966797,-1.0,75.0526168346405,599.5442333221436,0.01
9,9,0.33287161588668823,-1.0,75.32018089294434,674.8644142150879,0.01
10,10,0.5367616415023804,86.67,75.03660011291504,749.9010143280029,0.01
11,11,0.21690380573272705,-1.0,75.41661357879639,825.3176279067993,0.01
12,12,0.2732234001159668,-1.0,75.50454521179199,900.8221731185913,0.01
13,13,0.2722676992416382,-1.0,75.11346864700317,975.9356417655945,0.01
14,14,0.11032667011022568,-1.0,75.21265745162964,1051.1482992172241,0.01
15,15,0.1609451174736023,-1.0,75.54579091072083,1126.694090127945,0.01
16,16,0.23425814509391785,-1.0,75.34030175209045,1202.0343918800354,0.01
17,17,0.3304002285003662,-1.0,75.06002354621887,1277.0944154262543,0.01
18,18,0.23271553218364716,-1.0,75.34242868423462,1352.436844110489,0.01
19,19,0.25954481959342957,-1.0,75.20139670372009,1427.638240814209,0.01
20,20,0.23863880336284637,87.3,75.70544171333313,1503.3436825275421,0.01
21,21,0.19440151751041412,-1.0,75.16558575630188,1578.509268283844,0.01
22,22,0.350541353225708,-1.0,75.82290768623352,1654.3321759700775,0.01
23,23,0.21148928999900818,-1.0,74.9053053855896,1729.2374813556671,0.01
24,24,0.1970265656709671,-1.0,75.20671391487122,1804.4441952705383,0.01
25,25,0.3246658444404602,-1.0,74.73524689674377,1879.179442167282,0.01
26,26,0.10970000177621841,-1.0,75.34670948982239,1954.5261516571045,0.01
