,epoch,training_loss,test_acc,epoch_train_time,total_train_time,lr
0,0,-1.0,0.0,-1.0,-1.0,-1.0
1,1,,-1.0,11.758360624313354,11.758360624313354,0.1
2,2,,-1.0,11.847272634506226,23.60563325881958,0.1
3,3,,-1.0,11.716496467590332,35.32212972640991,0.1
4,4,,-1.0,11.724886178970337,47.04701590538025,0.1
5,5,,-1.0,11.79320478439331,58.84022068977356,0.1
6,6,,-1.0,12.22772765159607,71.06794834136963,0.1
7,7,,-1.0,11.907137155532837,82.97508549690247,0.1
8,8,,-1.0,12.014084339141846,94.98916983604431,0.1
9,9,,-1.0,12.142477750778198,107.13164758682251,0.1
10,10,,-1.0,11.998154163360596,119.1298017501831,0.1
11,11,,-1.0,11.770566463470459,130.90036821365356,0.1
12,12,,-1.0,11.888695478439331,142.7890636920929,0.1
13,13,,-1.0,11.87006425857544,154.65912795066833,0.1
14,14,,-1.0,11.722689151763916,166.38181710243225,0.1
15,15,,-1.0,11.927249193191528,178.30906629562378,0.1
16,16,,-1.0,11.815286874771118,190.1243531703949,0.1
17,17,,-1.0,11.783038854598999,201.9073920249939,0.1
18,18,,-1.0,11.941128969192505,213.8485209941864,0.1
19,19,,-1.0,11.900041580200195,225.7485625743866,0.1
20,20,,10.0,11.920263767242432,237.66882634162903,0.1
21,21,,-1.0,11.774281978607178,249.4431083202362,0.1
22,22,,-1.0,11.987224340438843,261.43033266067505,0.1
23,23,,-1.0,11.727286338806152,273.1576189994812,0.1
24,24,,-1.0,11.9239661693573,285.0815851688385,0.1
25,25,,-1.0,11.959007740020752,297.04059290885925,0.1
26,26,,-1.0,12.022114276885986,309.06270718574524,0.1
27,27,,-1.0,11.922130107879639,320.9848372936249,0.1
28,28,,-1.0,12.030239343643188,333.01507663726807,0.1
29,29,,-1.0,11.98724889755249,345.00232553482056,0.1
30,30,,-1.0,11.917076587677002,356.91940212249756,0.1
31,31,,-1.0,12.030576229095459,368.949978351593,0.1
32,32,,-1.0,11.979043245315552,380.92902159690857,0.1
33,33,,-1.0,12.023934125900269,392.95295572280884,0.1
34,34,,-1.0,11.958128213882446,404.9110839366913,0.1
35,35,,-1.0,11.973530054092407,416.8846139907837,0.1
36,36,,-1.0,11.988053560256958,428.87266755104065,0.1
37,37,,-1.0,12.193918943405151,441.0665864944458,0.1
38,38,,-1.0,12.101481437683105,453.1680679321289,0.1
39,39,,-1.0,11.782810688018799,464.9508786201477,0.1
40,40,,10.0,12.269625425338745,477.22050404548645,0.1
41,41,,-1.0,11.829645872116089,489.05014991760254,0.1
42,42,,-1.0,11.9114248752594,500.96157479286194,0.1
43,43,,-1.0,11.68078899383545,512.6423637866974,0.1
44,44,,-1.0,11.641687154769897,524.2840509414673,0.1
45,45,,-1.0,11.67637038230896,535.9604213237762,0.1
46,46,,-1.0,12.000860214233398,547.9612815380096,0.1
47,47,,-1.0,11.738428592681885,559.6997101306915,0.1
48,48,,-1.0,11.771917581558228,571.4716277122498,0.1
49,49,,-1.0,11.653894424438477,583.1255221366882,0.1
50,50,,-1.0,11.693615674972534,594.8191378116608,0.1
51,51,,-1.0,11.583031415939331,606.4021692276001,0.1
52,52,,-1.0,11.718622207641602,618.1207914352417,0.1
53,53,,-1.0,11.780633687973022,629.9014251232147,0.1
54,54,,-1.0,12.003844261169434,641.9052693843842,0.1
55,55,,-1.0,11.833359003067017,653.7386283874512,0.1
56,56,,-1.0,11.47830057144165,665.2169289588928,0.1
57,57,,-1.0,11.628318071365356,676.8452470302582,0.1
58,58,,-1.0,11.853912115097046,688.6991591453552,0.1
59,59,,-1.0,11.760278701782227,700.4594378471375,0.1
60,60,,10.0,11.680598974227905,712.1400368213654,0.1
61,61,,-1.0,11.926423072814941,724.0664598941803,0.1
62,62,,-1.0,11.839437007904053,735.9058969020844,0.1
63,63,,-1.0,11.667909145355225,747.5738060474396,0.1
64,64,,-1.0,11.543604850769043,759.1174108982086,0.1
65,65,,-1.0,11.85925006866455,770.9766609668732,0.1
66,66,,-1.0,11.528896570205688,782.5055575370789,0.1
67,67,,-1.0,11.959312677383423,794.4648702144623,0.1
68,68,,-1.0,11.749489307403564,806.2143595218658,0.1
69,69,,-1.0,11.259519338607788,817.4738788604736,0.1
70,70,,-1.0,11.731288433074951,829.2051672935486,0.1
71,71,,-1.0,11.624798774719238,840.8299660682678,0.1
72,72,,-1.0,11.527440309524536,852.3574063777924,0.1
73,73,,-1.0,11.660052299499512,864.0174586772919,0.1
74,74,,-1.0,11.615708112716675,875.6331667900085,0.1
75,75,,-1.0,11.57537055015564,887.2085373401642,0.1
76,76,,-1.0,11.642123699188232,898.8506610393524,0.1
77,77,,-1.0,11.494845628738403,910.3455066680908,0.1
78,78,,-1.0,11.712236404418945,922.0577430725098,0.1
79,79,,-1.0,11.736612319946289,933.794355392456,0.1
80,80,,10.0,11.82057523727417,945.6149306297302,0.1
81,81,,-1.0,11.823730230331421,957.4386608600616,0.01
82,82,,-1.0,11.446167707443237,968.8848285675049,0.01
83,83,,-1.0,11.385970115661621,980.2707986831665,0.01
84,84,,-1.0,11.601381063461304,991.8721797466278,0.01
85,85,,-1.0,11.571922302246094,1003.4441020488739,0.01
86,86,,-1.0,11.565917015075684,1015.0100190639496,0.01
87,87,,-1.0,11.742444515228271,1026.7524635791779,0.01
88,88,,-1.0,11.803976058959961,1038.5564396381378,0.01
89,89,,-1.0,11.329110145568848,1049.8855497837067,0.01
90,90,,-1.0,11.085855960845947,1060.9714057445526,0.01
91,91,,-1.0,11.624593019485474,1072.595998764038,0.01
