,epoch,training_loss,test_acc,epoch_train_time,total_train_time,lr
0,0,-1.0,10.42,-1.0,-1.0,-1.0
1,1,1.7412109375,-1.0,26.7227885723114,26.7227885723114,0.1
2,2,1.7548828125,-1.0,25.336164951324463,52.058953523635864,0.1
3,3,1.4453125,-1.0,25.71943211555481,77.77838563919067,0.1
4,4,1.193359375,-1.0,25.235864639282227,103.0142502784729,0.1
5,5,1.00390625,-1.0,25.093385934829712,128.1076362133026,0.1
6,6,0.85205078125,-1.0,25.20450472831726,153.31214094161987,0.1
7,7,0.962890625,-1.0,25.217385053634644,178.52952599525452,0.1
8,8,1.078125,-1.0,27.074310064315796,205.6038360595703,0.1
9,9,0.93994140625,-1.0,25.541157007217407,231.14499306678772,0.1
10,10,0.845703125,71.85,27.26300859451294,258.40800166130066,0.1
11,11,0.54296875,-1.0,25.61782693862915,284.0258285999298,0.1
12,12,0.78271484375,-1.0,25.344594955444336,309.37042355537415,0.1
13,13,0.572265625,-1.0,25.486910820007324,334.85733437538147,0.1
14,14,0.583984375,-1.0,25.662065029144287,360.51939940452576,0.1
15,15,0.61376953125,-1.0,25.294113397598267,385.813512802124,0.1
16,16,0.450439453125,-1.0,25.272582292556763,411.0860950946808,0.1
17,17,0.42626953125,-1.0,26.023435592651367,437.10953068733215,0.1
18,18,0.389892578125,-1.0,26.57853078842163,463.6880614757538,0.1
19,19,0.55517578125,-1.0,25.60543966293335,489.29350113868713,0.1
20,20,0.50341796875,82.3,25.34890103340149,514.6424021720886,0.1
21,21,0.417236328125,-1.0,25.338642120361328,539.98104429245,0.1
22,22,0.446044921875,-1.0,25.379536867141724,565.3605811595917,0.1
23,23,0.37060546875,-1.0,25.43023371696472,590.7908148765564,0.1
24,24,0.259765625,-1.0,26.35891819000244,617.1497330665588,0.1
25,25,0.37158203125,-1.0,27.37291407585144,644.5226471424103,0.1
26,26,0.467041015625,-1.0,26.07364296913147,670.5962901115417,0.1
27,27,0.291748046875,-1.0,26.557955503463745,697.1542456150055,0.1
28,28,0.421142578125,-1.0,25.36030650138855,722.514552116394,0.1
29,29,0.367431640625,-1.0,26.401808261871338,748.9163603782654,0.1
30,30,0.330078125,83.93,25.268657684326172,774.1850180625916,0.1
31,31,0.317626953125,-1.0,25.34139919281006,799.5264172554016,0.1
32,32,0.475341796875,-1.0,26.62870740890503,826.1551246643066,0.1
33,33,0.284912109375,-1.0,28.13433527946472,854.2894599437714,0.1
34,34,0.285400390625,-1.0,25.419941663742065,879.7094016075134,0.1
35,35,0.341796875,-1.0,25.796835899353027,905.5062375068665,0.1
36,36,0.305908203125,-1.0,25.669318914413452,931.1755564212799,0.1
37,37,0.2449951171875,-1.0,25.294538974761963,956.4700953960419,0.1
38,38,0.292236328125,-1.0,25.331111192703247,981.8012065887451,0.1
39,39,0.30810546875,-1.0,25.8726966381073,1007.6739032268524,0.1
40,40,0.350830078125,85.55,25.497206449508667,1033.171109676361,0.1
41,41,0.2392578125,-1.0,25.39324927330017,1058.5643589496613,0.1
42,42,0.3046875,-1.0,25.260928630828857,1083.82528758049,0.1
43,43,0.252685546875,-1.0,25.588225603103638,1109.4135131835938,0.1
44,44,0.184814453125,-1.0,26.144187927246094,1135.5577011108398,0.1
45,45,0.31787109375,-1.0,25.3543758392334,1160.9120769500732,0.1
46,46,0.2481689453125,-1.0,25.373159408569336,1186.2852363586426,0.1
47,47,0.181884765625,-1.0,26.5998592376709,1212.8850955963135,0.1
48,48,0.281494140625,-1.0,25.814539670944214,1238.6996352672577,0.1
49,49,0.18798828125,-1.0,27.325276374816895,1266.0249116420746,0.1
50,50,0.239990234375,84.86,25.333650827407837,1291.3585624694824,0.1
51,51,0.169921875,-1.0,25.552372217178345,1316.9109346866608,0.1
52,52,0.264404296875,-1.0,26.076444625854492,1342.9873793125153,0.1
53,53,0.1953125,-1.0,25.73127245903015,1368.7186517715454,0.1
54,54,0.344970703125,-1.0,25.485745191574097,1394.2043969631195,0.1
55,55,0.2216796875,-1.0,25.447230339050293,1419.6516273021698,0.1
56,56,0.276123046875,-1.0,25.327977180480957,1444.9796044826508,0.1
57,57,0.151611328125,-1.0,26.200993299484253,1471.180597782135,0.1
58,58,0.40185546875,-1.0,25.520763874053955,1496.701361656189,0.1
59,59,0.07232666015625,-1.0,25.22690200805664,1521.9282636642456,0.1
60,60,0.285400390625,86.9,25.504401445388794,1547.4326651096344,0.1
61,61,0.0958251953125,-1.0,27.568460941314697,1575.001126050949,0.1
62,62,0.1302490234375,-1.0,25.509551286697388,1600.5106773376465,0.1
63,63,0.285888671875,-1.0,25.790371894836426,1626.301049232483,0.1
64,64,0.27734375,-1.0,25.23078417778015,1651.531833410263,0.1
65,65,0.2154541015625,-1.0,25.370557069778442,1676.9023904800415,0.1
66,66,0.277587890625,-1.0,26.896482944488525,1703.79887342453,0.1
67,67,0.1605224609375,-1.0,25.60487461090088,1729.403748035431,0.1
68,68,0.267333984375,-1.0,26.292918920516968,1755.6966669559479,0.1
69,69,0.1815185546875,-1.0,26.74594736099243,1782.4426143169403,0.1
70,70,0.12066650390625,86.23,25.37022852897644,1807.8128428459167,0.1
71,71,0.31103515625,-1.0,25.52946972846985,1833.3423125743866,0.1
72,72,0.1827392578125,-1.0,26.744734048843384,1860.08704662323,0.1
