,epoch,training_loss,test_acc,epoch_train_time,total_train_time,lr
0,0,-1.0,0.0,-1.0,-1.0,-1.0
1,1,,-1.0,16.67300844192505,16.67300844192505,0.1
2,2,,-1.0,16.64037799835205,33.3133864402771,0.1
3,3,,-1.0,16.629230499267578,49.94261693954468,0.1
4,4,,-1.0,16.609829902648926,66.5524468421936,0.1
5,5,,-1.0,16.59280753135681,83.14525437355042,0.1
6,6,,-1.0,16.632262468338013,99.77751684188843,0.1
7,7,,-1.0,16.6278338432312,116.40535068511963,0.1
8,8,,-1.0,16.6211838722229,133.02653455734253,0.1
9,9,,-1.0,16.587449073791504,149.61398363113403,0.1
10,10,,-1.0,16.622376203536987,166.23635983467102,0.1
11,11,,-1.0,16.640235424041748,182.87659525871277,0.1
12,12,,-1.0,16.65994882583618,199.53654408454895,0.1
13,13,,-1.0,16.58886218070984,216.1254062652588,0.1
14,14,,-1.0,16.661102533340454,232.78650879859924,0.1
15,15,,-1.0,16.630539655685425,249.41704845428467,0.1
16,16,,-1.0,16.639543294906616,266.0565917491913,0.1
17,17,,-1.0,16.652862787246704,282.709454536438,0.1
18,18,,-1.0,16.627159595489502,299.3366141319275,0.1
19,19,,-1.0,16.680880784988403,316.0174949169159,0.1
20,20,,10.0,16.686375856399536,332.70387077331543,0.1
21,21,,-1.0,16.622567415237427,349.32643818855286,0.1
22,22,,-1.0,16.65428853034973,365.9807267189026,0.1
23,23,,-1.0,16.626852989196777,382.60757970809937,0.1
24,24,,-1.0,16.615161657333374,399.22274136543274,0.1
25,25,,-1.0,16.613401651382446,415.8361430168152,0.1
26,26,,-1.0,16.64646005630493,432.4826030731201,0.1
27,27,,-1.0,16.621211051940918,449.10381412506104,0.1
28,28,,-1.0,16.658811807632446,465.7626259326935,0.1
29,29,,-1.0,16.63621211051941,482.3988380432129,0.1
30,30,,-1.0,16.59550976753235,498.99434781074524,0.1
31,31,,-1.0,16.65914297103882,515.6534907817841,0.1
32,32,,-1.0,16.64173412322998,532.295224905014,0.1
33,33,,-1.0,16.664291381835938,548.95951628685,0.1
34,34,,-1.0,16.6067156791687,565.5662319660187,0.1
35,35,,-1.0,16.634166955947876,582.2003989219666,0.1
36,36,,-1.0,16.609325647354126,598.8097245693207,0.1
37,37,,-1.0,16.653329133987427,615.4630537033081,0.1
38,38,,-1.0,16.644281148910522,632.1073348522186,0.1
39,39,,-1.0,16.65549397468567,648.7628288269043,0.1
40,40,,10.0,16.618475675582886,665.3813045024872,0.1
41,41,,-1.0,16.672770261764526,682.0540747642517,0.1
42,42,,-1.0,16.659941911697388,698.7140166759491,0.1
43,43,,-1.0,16.642587900161743,715.3566045761108,0.1
44,44,,-1.0,16.648528337478638,732.0051329135895,0.1
45,45,,-1.0,16.58392333984375,748.5890562534332,0.1
46,46,,-1.0,16.659582138061523,765.2486383914948,0.1
47,47,,-1.0,16.64595103263855,781.8945894241333,0.1
48,48,,-1.0,16.660101890563965,798.5546913146973,0.1
49,49,,-1.0,16.62501096725464,815.1797022819519,0.1
50,50,,-1.0,16.61209273338318,831.7917950153351,0.1
51,51,,-1.0,16.620702743530273,848.4124977588654,0.1
52,52,,-1.0,16.606873989105225,865.0193717479706,0.1
53,53,,-1.0,16.59825825691223,881.6176300048828,0.1
54,54,,-1.0,16.638564825057983,898.2561948299408,0.1
55,55,,-1.0,16.6543071269989,914.9105019569397,0.1
56,56,,-1.0,16.628252744674683,931.5387547016144,0.1
