,epoch,training_loss,test_acc,epoch_train_time,total_train_time,lr
0,0,-1.0,10.52,-1.0,-1.0,-1.0
1,1,1.7590430974960327,-1.0,55.74483585357666,55.74483585357666,0.1
2,2,1.5936018228530884,-1.0,55.55563449859619,111.30047035217285,0.1
3,3,1.1981003284454346,-1.0,55.544700384140015,166.84517073631287,0.1
4,4,1.137853980064392,-1.0,55.64921545982361,222.49438619613647,0.1
5,5,1.0547764301300049,-1.0,55.65980625152588,278.15419244766235,0.1
6,6,0.845488429069519,-1.0,55.6561381816864,333.81033062934875,0.1
7,7,0.7866427898406982,-1.0,55.63746166229248,389.44779229164124,0.1
8,8,0.7416446805000305,-1.0,55.62540650367737,445.0731987953186,0.1
9,9,0.698835551738739,-1.0,55.61026072502136,500.68345952033997,0.1
10,10,0.6037307977676392,-1.0,55.61216187477112,556.2956213951111,0.1
11,11,0.5157469511032104,-1.0,55.60389566421509,611.8995170593262,0.1
12,12,0.5834401845932007,-1.0,55.59575843811035,667.4952754974365,0.1
13,13,0.7443831562995911,-1.0,55.621485233306885,723.1167607307434,0.1
14,14,0.6812156438827515,-1.0,55.64473628997803,778.7614970207214,0.1
15,15,0.46081680059432983,-1.0,55.63623547554016,834.3977324962616,0.1
16,16,0.4663103222846985,-1.0,55.650829553604126,890.0485620498657,0.1
17,17,0.30592313408851624,-1.0,55.659770011901855,945.7083320617676,0.1
18,18,0.4213549494743347,-1.0,55.65863108634949,1001.3669631481171,0.1
19,19,0.30262917280197144,-1.0,55.632439613342285,1056.9994027614594,0.1
20,20,0.35583558678627014,84.63,55.632364988327026,1112.6317677497864,0.1
21,21,0.24950718879699707,-1.0,55.655417919158936,1168.2871856689453,0.1
22,22,0.3053223788738251,-1.0,55.64010810852051,1223.9272937774658,0.1
23,23,0.31082671880722046,-1.0,55.678598403930664,1279.6058921813965,0.1
24,24,0.4686414301395416,-1.0,55.668126344680786,1335.2740185260773,0.1
25,25,0.27204132080078125,-1.0,55.673351526260376,1390.9473700523376,0.1
26,26,0.27180784940719604,-1.0,55.65204334259033,1446.599413394928,0.1
27,27,0.2058907002210617,-1.0,55.656294107437134,1502.255707502365,0.1
28,28,0.15770050883293152,-1.0,55.65798354148865,1557.9136910438538,0.1
29,29,0.23962560296058655,-1.0,55.655113697052,1613.5688047409058,0.1
30,30,0.17541691660881042,-1.0,55.632219552993774,1669.2010242938995,0.1
31,31,0.2328490912914276,-1.0,55.64028882980347,1724.841313123703,0.1
32,32,0.43244728446006775,-1.0,55.65203642845154,1780.4933495521545,0.1
33,33,0.15176880359649658,-1.0,55.622750997543335,1836.1161005496979,0.1
34,34,0.11776740849018097,-1.0,55.64280724525452,1891.7589077949524,0.1
35,35,0.06568295508623123,-1.0,55.648205280303955,1947.4071130752563,0.1
36,36,0.19447121024131775,-1.0,55.650243043899536,2003.0573561191559,0.1
37,37,0.13215219974517822,-1.0,55.63029074668884,2058.6876468658447,0.1
38,38,0.04351326823234558,-1.0,55.62333059310913,2114.310977458954,0.1
39,39,0.1474660038948059,-1.0,55.63023567199707,2169.941213130951,0.1
40,40,0.10770169645547867,88.16,55.64868783950806,2225.589900970459,0.1
41,41,0.07767949998378754,-1.0,55.648488998413086,2281.238389968872,0.1
42,42,0.22200942039489746,-1.0,55.637261152267456,2336.8756511211395,0.1
43,43,0.24049603939056396,-1.0,55.63973140716553,2392.515382528305,0.1
44,44,0.25671154260635376,-1.0,55.66051387786865,2448.1758964061737,0.1
45,45,0.1571674793958664,-1.0,55.638176918029785,2503.8140733242035,0.1
46,46,0.19821879267692566,-1.0,55.60257649421692,2559.4166498184204,0.1
47,47,0.2441074401140213,-1.0,55.624937772750854,2615.0415875911713,0.1
48,48,0.13066686689853668,-1.0,55.62880897521973,2670.670396566391,0.1
49,49,0.1823776662349701,-1.0,55.62610054016113,2726.296497106552,0.1
50,50,0.09263790398836136,-1.0,55.62915897369385,2781.925656080246,0.1
51,51,0.11834652721881866,-1.0,55.62718367576599,2837.552839756012,0.1
52,52,0.07231293618679047,-1.0,55.63407778739929,2893.1869175434113,0.1
53,53,0.010850095190107822,-1.0,55.62573504447937,2948.8126525878906,0.1
54,54,0.026850203052163124,-1.0,55.648051261901855,3004.4607038497925,0.1
55,55,0.07995756715536118,-1.0,55.62515878677368,3060.085862636566,0.1
56,56,0.09860813617706299,-1.0,55.656248569488525,3115.7421112060547,0.1
57,57,0.1120254173874855,-1.0,55.65020442008972,3171.3923156261444,0.1
58,58,0.1014876589179039,-1.0,55.63749361038208,3227.0298092365265,0.1
59,59,0.0672396793961525,-1.0,55.65272521972656,3282.682534456253,0.1
60,60,0.1433827430009842,89.81,55.650307178497314,3338.3328416347504,0.1
61,61,0.09901438653469086,-1.0,55.661216497421265,3393.9940581321716,0.1
62,62,0.06954574584960938,-1.0,55.63780736923218,3449.631865501404,0.1
63,63,0.0991232618689537,-1.0,55.65319585800171,3505.2850613594055,0.1
64,64,0.15370666980743408,-1.0,55.641765117645264,3560.926826477051,0.1
65,65,0.057650260627269745,-1.0,55.64776039123535,3616.574586868286,0.1
66,66,0.12010286003351212,-1.0,55.63087034225464,3672.2054572105408,0.1
67,67,0.015154389664530754,-1.0,55.64496064186096,3727.8504178524017,0.1
68,68,0.022353772073984146,-1.0,55.62769079208374,3783.4781086444855,0.1
69,69,0.08408588916063309,-1.0,55.62231969833374,3839.100428342819,0.1
70,70,0.027358179911971092,-1.0,55.608511447906494,3894.7089397907257,0.1
71,71,0.00846046768128872,-1.0,55.59614443778992,3950.3050842285156,0.1
72,72,0.009547359310090542,-1.0,55.612640142440796,4005.9177243709564,0.1
73,73,0.08306050300598145,-1.0,55.63796830177307,4061.5556926727295,0.1
74,74,0.11319281905889511,-1.0,55.63426470756531,4117.189957380295,0.1
75,75,0.014995845034718513,-1.0,55.67126441001892,4172.861221790314,0.1
76,76,0.0967693105340004,-1.0,55.65156817436218,4228.512789964676,0.1
77,77,0.04043297842144966,-1.0,55.64310264587402,4284.15589261055,0.1
78,78,0.04560253024101257,-1.0,55.63778233528137,4339.793674945831,0.1
79,79,0.000998041476123035,-1.0,55.63029479980469,4395.423969745636,0.1
80,80,0.06750413775444031,89.96,55.63400721549988,4451.057976961136,0.1
81,81,0.010377282276749611,-1.0,55.64762473106384,4506.7056016922,0.1
82,82,0.038071177899837494,-1.0,55.64390850067139,4562.349510192871,0.1
83,83,0.008115138858556747,-1.0,55.63986659049988,4617.989376783371,0.1
84,84,0.00045820846571587026,-1.0,55.634419679641724,4673.623796463013,0.1
85,85,0.0076681869104504585,-1.0,55.671630859375,4729.295427322388,0.1
86,86,9.129528189077973e-05,-1.0,55.661142110824585,4784.956569433212,0.1
87,87,0.00016682666318956763,-1.0,55.66351008415222,4840.6200795173645,0.1
88,88,0.00617469847202301,-1.0,55.66331076622009,4896.283390283585,0.1
89,89,0.0006188579718582332,-1.0,55.65750765800476,4951.940897941589,0.1
90,90,0.0054075028747320175,-1.0,55.642853021621704,5007.583750963211,0.1
91,91,0.0006586525123566389,-1.0,55.62888789176941,5063.2126388549805,0.1
92,92,0.0007655486697331071,-1.0,55.64290738105774,5118.855546236038,0.1
93,93,0.009372632950544357,-1.0,55.61184334754944,5174.467389583588,0.1
94,94,0.0001711459190119058,-1.0,55.61177206039429,5230.079161643982,0.1
95,95,0.002699869219213724,-1.0,55.605098247528076,5285.68425989151,0.1
96,96,0.001116373692639172,-1.0,55.63534617424011,5341.31960606575,0.1
97,97,2.862133624148555e-05,-1.0,55.669567584991455,5396.989173650742,0.1
98,98,0.04848228767514229,-1.0,55.65408539772034,5452.643259048462,0.1
99,99,0.0073510766960680485,-1.0,55.657649755477905,5508.30090880394,0.1
100,100,0.0027909220661967993,92.22,55.64462208747864,5563.9455308914185,0.1
101,101,0.020337965339422226,-1.0,55.58404779434204,5619.5295786857605,0.1
102,102,0.0008191670058295131,-1.0,55.60118055343628,5675.130759239197,0.1
103,103,0.0002368977729929611,-1.0,55.61727023124695,5730.748029470444,0.1
104,104,0.00036899122642353177,-1.0,55.61450505256653,5786.36253452301,0.1
105,105,0.002063323510810733,-1.0,55.62210941314697,5841.984643936157,0.1
106,106,4.1293369577033445e-05,-1.0,55.607744455337524,5897.592388391495,0.1
107,107,0.00024946097983047366,-1.0,55.610090255737305,5953.202478647232,0.1
108,108,5.524440712179057e-05,-1.0,55.61157417297363,6008.814052820206,0.1
109,109,0.00015169389371294528,-1.0,55.621346950531006,6064.435399770737,0.1
110,110,0.004678146447986364,-1.0,55.63006114959717,6120.065460920334,0.1
111,111,6.198540177138057e-06,-1.0,55.60991048812866,6175.6753714084625,0.1
112,112,9.905244951369241e-06,-1.0,55.61375188827515,6231.289123296738,0.1
113,113,2.6338477255194448e-05,-1.0,55.61811900138855,6286.907242298126,0.1
114,114,9.146638331003487e-05,-1.0,55.61657476425171,6342.523817062378,0.1
115,115,1.4722126252308954e-05,-1.0,55.61544466018677,6398.139261722565,0.1
116,116,2.5414221454411745e-05,-1.0,55.61317992210388,6453.752441644669,0.1
117,117,0.0005698227905668318,-1.0,55.61704134941101,6509.36948299408,0.1
118,118,0.00046581978676840663,-1.0,55.60610914230347,6564.975592136383,0.1
119,119,0.0009153080172836781,-1.0,55.60354447364807,6620.579136610031,0.1
120,120,8.679438178660348e-05,92.38,55.61533737182617,6676.194473981857,0.1
121,121,0.00012135179713368416,-1.0,55.605942487716675,6731.800416469574,0.1
122,122,1.181647121484275e-06,-1.0,55.60431933403015,6787.404735803604,0.1
123,123,0.0001739414583425969,-1.0,55.60254406929016,6843.007279872894,0.1
124,124,0.0003978122549597174,-1.0,55.60537767410278,6898.612657546997,0.1
125,125,2.082554783555679e-05,-1.0,55.61006546020508,6954.222723007202,0.1
126,126,7.716364962107036e-06,-1.0,55.611520767211914,7009.834243774414,0.1
127,127,0.0008443434489890933,-1.0,55.61675977706909,7065.451003551483,0.1
128,128,5.9342692111385986e-05,-1.0,55.61068058013916,7121.061684131622,0.1
129,129,0.000252527795964852,-1.0,55.625588178634644,7176.687272310257,0.1
130,130,1.9396586139919236e-05,-1.0,55.601951122283936,7232.289223432541,0.1
131,131,0.0002839827793650329,-1.0,55.60550808906555,7287.894731521606,0.1
132,132,8.27167878014734e-06,-1.0,55.62008452415466,7343.514816045761,0.1
133,133,3.5411896533332765e-05,-1.0,55.61409330368042,7399.1289093494415,0.1
134,134,1.2237776900292374e-05,-1.0,55.6116144657135,7454.740523815155,0.1
135,135,2.188923190260539e-06,-1.0,55.61862254142761,7510.359146356583,0.1
136,136,5.109122139401734e-05,-1.0,55.60972785949707,7565.96887421608,0.1
137,137,7.677996109123342e-06,-1.0,55.626075744628906,7621.594949960709,0.1
138,138,0.003175683319568634,-1.0,55.61683011054993,7677.2117800712585,0.1
139,139,8.481375698465854e-05,-1.0,55.61612558364868,7732.827905654907,0.1
140,140,0.0002230974641861394,92.34,55.612908124923706,7788.440813779831,0.1
141,141,0.0010535644832998514,-1.0,55.617992877960205,7844.058806657791,0.1
142,142,4.0829053205015953e-07,-1.0,55.614250898361206,7899.673057556152,0.1
143,143,3.093585110036656e-05,-1.0,55.62201738357544,7955.295074939728,0.1
